errorGroups.id,insertId,labels.container_name,labels.instanceId,labels.scaling_reason,logName,protoPayload.methodName,protoPayload.resourceName,"'protoPayload.response.@type",protoPayload.response.apiVersion,protoPayload.response.kind,"'protoPayload.response.metadata.annotations.""run.googleapis.com/build-id""","'protoPayload.response.metadata.annotations.""run.googleapis.com/build-source-location""","'protoPayload.response.metadata.annotations.""run.googleapis.com/client-name""","'protoPayload.response.metadata.annotations.""run.googleapis.com/client-version""","'protoPayload.response.metadata.annotations.""run.googleapis.com/operation-id""","'protoPayload.response.metadata.annotations.""run.googleapis.com/startup-cpu-boost""","'protoPayload.response.metadata.annotations.""serving.knative.dev/creator""",protoPayload.response.metadata.creationTimestamp,protoPayload.response.metadata.generation,"'protoPayload.response.metadata.labels.""client.knative.dev/nonce""","'protoPayload.response.metadata.labels.""cloud.googleapis.com/location""","'protoPayload.response.metadata.labels.""run.googleapis.com/startupProbeType""","'protoPayload.response.metadata.labels.""serving.knative.dev/configuration""","'protoPayload.response.metadata.labels.""serving.knative.dev/configurationGeneration""","'protoPayload.response.metadata.labels.""serving.knative.dev/route""","'protoPayload.response.metadata.labels.""serving.knative.dev/service""","'protoPayload.response.metadata.labels.""serving.knative.dev/serviceUid""",protoPayload.response.metadata.name,protoPayload.response.metadata.namespace,protoPayload.response.metadata.ownerReferences,protoPayload.response.metadata.resourceVersion,protoPayload.response.metadata.selfLink,protoPayload.response.metadata.uid,protoPayload.response.spec.containerConcurrency,protoPayload.response.spec.containers,protoPayload.response.spec.serviceAccountName,protoPayload.response.spec.timeoutSeconds,protoPayload.response.status.conditions,protoPayload.response.status.containerStatuses,protoPayload.response.status.imageDigest,protoPayload.response.status.logUrl,protoPayload.response.status.observedGeneration,protoPayload.serviceName,protoPayload.status.code,protoPayload.status.message,receiveLocation,receiveTimestamp,resource.labels.configuration_name,resource.labels.location,resource.labels.project_id,resource.labels.revision_name,resource.labels.service_name,resource.type,severity,textPayload,timestamp
,6a017388000399eff9b7d777,,0007b734d976475623b99a47d947180e8f6a5eda1d22b1d29f44b6e24f48d72f46d1331cd7f867b44853f749cd129a92f548732f668e1c2cfa8457f819fea8d63ef796abaa83c1c3fc436a199d00,,"'projects/from-group-to-game/logs/run.googleapis.com%2Fstderr",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"'2026-05-11T06:13:28.565261520Z","'from-group-to-game-backend","'us-central1","'from-group-to-game","'from-group-to-game-backend-00001-hk8","'from-group-to-game-backend",cloud_run_revision,,"    )","'2026-05-11T06:13:28.236015Z"
,6a017388000399ed2a26fad5,,0007b734d976475623b99a47d947180e8f6a5eda1d22b1d29f44b6e24f48d72f46d1331cd7f867b44853f749cd129a92f548732f668e1c2cfa8457f819fea8d63ef796abaa83c1c3fc436a199d00,,"'projects/from-group-to-game/logs/run.googleapis.com%2Fstderr",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"'2026-05-11T06:13:28.565261520Z","'from-group-to-game-backend","'us-central1","'from-group-to-game","'from-group-to-game-backend-00001-hk8","'from-group-to-game-backend",cloud_run_revision,,"'        metadata=metadata,","'2026-05-11T06:13:28.236013Z"
,6a017388000399eaee1fa3a0,,0007b734d976475623b99a47d947180e8f6a5eda1d22b1d29f44b6e24f48d72f46d1331cd7f867b44853f749cd129a92f548732f668e1c2cfa8457f819fea8d63ef796abaa83c1c3fc436a199d00,,"'projects/from-group-to-game/logs/run.googleapis.com%2Fstderr",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"'2026-05-11T06:13:28.565261520Z","'from-group-to-game-backend","'us-central1","'from-group-to-game","'from-group-to-game-backend-00001-hk8","'from-group-to-game-backend",cloud_run_revision,,"    ...<2 lines>...","'2026-05-11T06:13:28.236010Z"
,6a017388000399e7120cab66,,0007b734d976475623b99a47d947180e8f6a5eda1d22b1d29f44b6e24f48d72f46d1331cd7f867b44853f749cd129a92f548732f668e1c2cfa8457f819fea8d63ef796abaa83c1c3fc436a199d00,,"'projects/from-group-to-game/logs/run.googleapis.com%2Fstderr",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"'2026-05-11T06:13:28.565261520Z","'from-group-to-game-backend","'us-central1","'from-group-to-game","'from-group-to-game-backend-00001-hk8","'from-group-to-game-backend",cloud_run_revision,,"'        request,","'2026-05-11T06:13:28.236007Z"
,6a017388000399e3e47c6717,,0007b734d976475623b99a47d947180e8f6a5eda1d22b1d29f44b6e24f48d72f46d1331cd7f867b44853f749cd129a92f548732f668e1c2cfa8457f819fea8d63ef796abaa83c1c3fc436a199d00,,"'projects/from-group-to-game/logs/run.googleapis.com%2Fstderr",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"'2026-05-11T06:13:28.565261520Z","'from-group-to-game-backend","'us-central1","'from-group-to-game","'from-group-to-game-backend-00001-hk8","'from-group-to-game-backend",cloud_run_revision,,"'    response = rpc(","'2026-05-11T06:13:28.236003Z"
,6a017388000399e085b2c529,,0007b734d976475623b99a47d947180e8f6a5eda1d22b1d29f44b6e24f48d72f46d1331cd7f867b44853f749cd129a92f548732f668e1c2cfa8457f819fea8d63ef796abaa83c1c3fc436a199d00,,"'projects/from-group-to-game/logs/run.googleapis.com%2Fstderr",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"'2026-05-11T06:13:28.565261520Z","'from-group-to-game-backend","'us-central1","'from-group-to-game","'from-group-to-game-backend-00001-hk8","'from-group-to-game-backend",cloud_run_revision,,"'  File ""/layers/google.python.uv/uv-dependencies/.venv/lib/python3.14/site-packages/google/cloud/aiplatform_v1/services/reasoning_engine_service/client.py"", line 1081, in get_reasoning_engine","'2026-05-11T06:13:28.236Z"
,6a017388000399dd0e376d5d,,0007b734d976475623b99a47d947180e8f6a5eda1d22b1d29f44b6e24f48d72f46d1331cd7f867b44853f749cd129a92f548732f668e1c2cfa8457f819fea8d63ef796abaa83c1c3fc436a199d00,,"'projects/from-group-to-game/logs/run.googleapis.com%2Fstderr",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"'2026-05-11T06:13:28.565261520Z","'from-group-to-game-backend","'us-central1","'from-group-to-game","'from-group-to-game-backend-00001-hk8","'from-group-to-game-backend",cloud_run_revision,,"    ^","'2026-05-11T06:13:28.235997Z"
,6a017388000399dacdf3ebc6,,0007b734d976475623b99a47d947180e8f6a5eda1d22b1d29f44b6e24f48d72f46d1331cd7f867b44853f749cd129a92f548732f668e1c2cfa8457f819fea8d63ef796abaa83c1c3fc436a199d00,,"'projects/from-group-to-game/logs/run.googleapis.com%2Fstderr",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"'2026-05-11T06:13:28.565261520Z","'from-group-to-game-backend","'us-central1","'from-group-to-game","'from-group-to-game-backend-00001-hk8","'from-group-to-game-backend",cloud_run_revision,,"    )","'2026-05-11T06:13:28.235994Z"
,6a017388000399d7573cd2d0,,0007b734d976475623b99a47d947180e8f6a5eda1d22b1d29f44b6e24f48d72f46d1331cd7f867b44853f749cd129a92f548732f668e1c2cfa8457f819fea8d63ef796abaa83c1c3fc436a199d00,,"'projects/from-group-to-game/logs/run.googleapis.com%2Fstderr",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"'2026-05-11T06:13:28.565261520Z","'from-group-to-game-backend","'us-central1","'from-group-to-game","'from-group-to-game-backend-00001-hk8","'from-group-to-game-backend",cloud_run_revision,,"        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^","'2026-05-11T06:13:28.235991Z"
,6a017388000399d2589d85d1,,0007b734d976475623b99a47d947180e8f6a5eda1d22b1d29f44b6e24f48d72f46d1331cd7f867b44853f749cd129a92f548732f668e1c2cfa8457f819fea8d63ef796abaa83c1c3fc436a199d00,,"'projects/from-group-to-game/logs/run.googleapis.com%2Fstderr",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"'2026-05-11T06:13:28.565261520Z","'from-group-to-game-backend","'us-central1","'from-group-to-game","'from-group-to-game-backend-00001-hk8","'from-group-to-game-backend",cloud_run_revision,,"'        name=resource_name, retry=_DEFAULT_RETRY","'2026-05-11T06:13:28.235986Z"
,6a017388000399ce4ad00069,,0007b734d976475623b99a47d947180e8f6a5eda1d22b1d29f44b6e24f48d72f46d1331cd7f867b44853f749cd129a92f548732f668e1c2cfa8457f819fea8d63ef796abaa83c1c3fc436a199d00,,"'projects/from-group-to-game/logs/run.googleapis.com%2Fstderr",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"'2026-05-11T06:13:28.565261520Z","'from-group-to-game-backend","'us-central1","'from-group-to-game","'from-group-to-game-backend-00001-hk8","'from-group-to-game-backend",cloud_run_revision,,"           ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~^","'2026-05-11T06:13:28.235982Z"
,6a017388000399cb1d84dd88,,0007b734d976475623b99a47d947180e8f6a5eda1d22b1d29f44b6e24f48d72f46d1331cd7f867b44853f749cd129a92f548732f668e1c2cfa8457f819fea8d63ef796abaa83c1c3fc436a199d00,,"'projects/from-group-to-game/logs/run.googleapis.com%2Fstderr",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"'2026-05-11T06:13:28.565261520Z","'from-group-to-game-backend","'us-central1","'from-group-to-game","'from-group-to-game-backend-00001-hk8","'from-group-to-game-backend",cloud_run_revision,,"'    return getattr(self.api_client, self._getter_method)(","'2026-05-11T06:13:28.235979Z"
,6a017388000399c823e78725,,0007b734d976475623b99a47d947180e8f6a5eda1d22b1d29f44b6e24f48d72f46d1331cd7f867b44853f749cd129a92f548732f668e1c2cfa8457f819fea8d63ef796abaa83c1c3fc436a199d00,,"'projects/from-group-to-game/logs/run.googleapis.com%2Fstderr",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"'2026-05-11T06:13:28.565261520Z","'from-group-to-game-backend","'us-central1","'from-group-to-game","'from-group-to-game-backend-00001-hk8","'from-group-to-game-backend",cloud_run_revision,,"'  File ""/layers/google.python.uv/uv-dependencies/.venv/lib/python3.14/site-packages/google/cloud/aiplatform/base.py"", line 691, in _get_gca_resource","'2026-05-11T06:13:28.235976Z"
,6a017388000399c51b1ea507,,0007b734d976475623b99a47d947180e8f6a5eda1d22b1d29f44b6e24f48d72f46d1331cd7f867b44853f749cd129a92f548732f668e1c2cfa8457f819fea8d63ef796abaa83c1c3fc436a199d00,,"'projects/from-group-to-game/logs/run.googleapis.com%2Fstderr",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"'2026-05-11T06:13:28.565261520Z","'from-group-to-game-backend","'us-central1","'from-group-to-game","'from-group-to-game-backend-00001-hk8","'from-group-to-game-backend",cloud_run_revision,,"                         ~~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^","'2026-05-11T06:13:28.235973Z"
,6a017388000399c1eb6096f7,,0007b734d976475623b99a47d947180e8f6a5eda1d22b1d29f44b6e24f48d72f46d1331cd7f867b44853f749cd129a92f548732f668e1c2cfa8457f819fea8d63ef796abaa83c1c3fc436a199d00,,"'projects/from-group-to-game/logs/run.googleapis.com%2Fstderr",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"'2026-05-11T06:13:28.565261520Z","'from-group-to-game-backend","'us-central1","'from-group-to-game","'from-group-to-game-backend-00001-hk8","'from-group-to-game-backend",cloud_run_revision,,"'    self._gca_resource = self._get_gca_resource(resource_name=resource_name)","'2026-05-11T06:13:28.235969Z"
,6a017388000399be8cef3980,,0007b734d976475623b99a47d947180e8f6a5eda1d22b1d29f44b6e24f48d72f46d1331cd7f867b44853f749cd129a92f548732f668e1c2cfa8457f819fea8d63ef796abaa83c1c3fc436a199d00,,"'projects/from-group-to-game/logs/run.googleapis.com%2Fstderr",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"'2026-05-11T06:13:28.565261520Z","'from-group-to-game-backend","'us-central1","'from-group-to-game","'from-group-to-game-backend-00001-hk8","'from-group-to-game-backend",cloud_run_revision,,"'  File ""/layers/google.python.uv/uv-dependencies/.venv/lib/python3.14/site-packages/vertexai/agent_engines/_agent_engines.py"", line 362, in __init__","'2026-05-11T06:13:28.235966Z"
,6a017388000399aee2d849d6,,0007b734d976475623b99a47d947180e8f6a5eda1d22b1d29f44b6e24f48d72f46d1331cd7f867b44853f749cd129a92f548732f668e1c2cfa8457f819fea8d63ef796abaa83c1c3fc436a199d00,,"'projects/from-group-to-game/logs/run.googleapis.com%2Fstderr",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"'2026-05-11T06:13:28.565261520Z","'from-group-to-game-backend","'us-central1","'from-group-to-game","'from-group-to-game-backend-00001-hk8","'from-group-to-game-backend",cloud_run_revision,,"    return AgentEngine(resource_name)","'2026-05-11T06:13:28.235950Z"
,6a017388000399ab11824083,,0007b734d976475623b99a47d947180e8f6a5eda1d22b1d29f44b6e24f48d72f46d1331cd7f867b44853f749cd129a92f548732f668e1c2cfa8457f819fea8d63ef796abaa83c1c3fc436a199d00,,"'projects/from-group-to-game/logs/run.googleapis.com%2Fstderr",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"'2026-05-11T06:13:28.565261520Z","'from-group-to-game-backend","'us-central1","'from-group-to-game","'from-group-to-game-backend-00001-hk8","'from-group-to-game-backend",cloud_run_revision,,"'  File ""/layers/google.python.uv/uv-dependencies/.venv/lib/python3.14/site-packages/vertexai/agent_engines/__init__.py"", line 63, in get","'2026-05-11T06:13:28.235947Z"
,6a017388000399a620b017e5,,0007b734d976475623b99a47d947180e8f6a5eda1d22b1d29f44b6e24f48d72f46d1331cd7f867b44853f749cd129a92f548732f668e1c2cfa8457f819fea8d63ef796abaa83c1c3fc436a199d00,,"'projects/from-group-to-game/logs/run.googleapis.com%2Fstderr",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"'2026-05-11T06:13:28.565261520Z","'from-group-to-game-backend","'us-central1","'from-group-to-game","'from-group-to-game-backend-00001-hk8","'from-group-to-game-backend",cloud_run_revision,,"    )","'2026-05-11T06:13:28.235942Z"
,6a017388000399a45d807481,,0007b734d976475623b99a47d947180e8f6a5eda1d22b1d29f44b6e24f48d72f46d1331cd7f867b44853f749cd129a92f548732f668e1c2cfa8457f819fea8d63ef796abaa83c1c3fc436a199d00,,"'projects/from-group-to-game/logs/run.googleapis.com%2Fstderr",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"'2026-05-11T06:13:28.565261520Z","'from-group-to-game-backend","'us-central1","'from-group-to-game","'from-group-to-game-backend-00001-hk8","'from-group-to-game-backend",cloud_run_revision,,"'        f""/reasoningEngines/{_AGENT_ENGINE_ID}""","'2026-05-11T06:13:28.235940Z"
,6a017388000399a010b0a679,,0007b734d976475623b99a47d947180e8f6a5eda1d22b1d29f44b6e24f48d72f46d1331cd7f867b44853f749cd129a92f548732f668e1c2cfa8457f819fea8d63ef796abaa83c1c3fc436a199d00,,"'projects/from-group-to-game/logs/run.googleapis.com%2Fstderr",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"'2026-05-11T06:13:28.565261520Z","'from-group-to-game-backend","'us-central1","'from-group-to-game","'from-group-to-game-backend-00001-hk8","'from-group-to-game-backend",cloud_run_revision,,"'        f""projects/{_PROJECT_ID}/locations/{_LOCATION}""","'2026-05-11T06:13:28.235936Z"
,6a0173880003999de7f69724,,0007b734d976475623b99a47d947180e8f6a5eda1d22b1d29f44b6e24f48d72f46d1331cd7f867b44853f749cd129a92f548732f668e1c2cfa8457f819fea8d63ef796abaa83c1c3fc436a199d00,,"'projects/from-group-to-game/logs/run.googleapis.com%2Fstderr",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"'2026-05-11T06:13:28.565261520Z","'from-group-to-game-backend","'us-central1","'from-group-to-game","'from-group-to-game-backend-00001-hk8","'from-group-to-game-backend",cloud_run_revision,,"'    _engine = agent_engines.get(","'2026-05-11T06:13:28.235933Z"
,6a0173880003999aa410a007,,0007b734d976475623b99a47d947180e8f6a5eda1d22b1d29f44b6e24f48d72f46d1331cd7f867b44853f749cd129a92f548732f668e1c2cfa8457f819fea8d63ef796abaa83c1c3fc436a199d00,,"'projects/from-group-to-game/logs/run.googleapis.com%2Fstderr",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"'2026-05-11T06:13:28.565261520Z","'from-group-to-game-backend","'us-central1","'from-group-to-game","'from-group-to-game-backend-00001-hk8","'from-group-to-game-backend",cloud_run_revision,,"'  File ""/workspace/main.py"", line 34, in <module>","'2026-05-11T06:13:28.235930Z"
,6a0173880003998e765d98b2,,0007b734d976475623b99a47d947180e8f6a5eda1d22b1d29f44b6e24f48d72f46d1331cd7f867b44853f749cd129a92f548732f668e1c2cfa8457f819fea8d63ef796abaa83c1c3fc436a199d00,,"'projects/from-group-to-game/logs/run.googleapis.com%2Fstderr",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"'2026-05-11T06:13:28.565261520Z","'from-group-to-game-backend","'us-central1","'from-group-to-game","'from-group-to-game-backend-00001-hk8","'from-group-to-game-backend",cloud_run_revision,,"'  File ""<frozen importlib._bootstrap>"", line 491, in _call_with_frames_removed","'2026-05-11T06:13:28.235918Z"
,6a0173880003997fe91077d4,,0007b734d976475623b99a47d947180e8f6a5eda1d22b1d29f44b6e24f48d72f46d1331cd7f867b44853f749cd129a92f548732f668e1c2cfa8457f819fea8d63ef796abaa83c1c3fc436a199d00,,"'projects/from-group-to-game/logs/run.googleapis.com%2Fstderr",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"'2026-05-11T06:13:28.565261520Z","'from-group-to-game-backend","'us-central1","'from-group-to-game","'from-group-to-game-backend-00001-hk8","'from-group-to-game-backend",cloud_run_revision,,"'  File ""<frozen importlib._bootstrap_external>"", line 759, in exec_module","'2026-05-11T06:13:28.235903Z"
,6a017388000399737dae65d0,,0007b734d976475623b99a47d947180e8f6a5eda1d22b1d29f44b6e24f48d72f46d1331cd7f867b44853f749cd129a92f548732f668e1c2cfa8457f819fea8d63ef796abaa83c1c3fc436a199d00,,"'projects/from-group-to-game/logs/run.googleapis.com%2Fstderr",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"'2026-05-11T06:13:28.565261520Z","'from-group-to-game-backend","'us-central1","'from-group-to-game","'from-group-to-game-backend-00001-hk8","'from-group-to-game-backend",cloud_run_revision,,"'  File ""<frozen importlib._bootstrap>"", line 938, in _load_unlocked","'2026-05-11T06:13:28.235891Z"
,6a017388000399672de74bc9,,0007b734d976475623b99a47d947180e8f6a5eda1d22b1d29f44b6e24f48d72f46d1331cd7f867b44853f749cd129a92f548732f668e1c2cfa8457f819fea8d63ef796abaa83c1c3fc436a199d00,,"'projects/from-group-to-game/logs/run.googleapis.com%2Fstderr",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"'2026-05-11T06:13:28.565261520Z","'from-group-to-game-backend","'us-central1","'from-group-to-game","'from-group-to-game-backend-00001-hk8","'from-group-to-game-backend",cloud_run_revision,,"'  File ""<frozen importlib._bootstrap>"", line 1342, in _find_and_load_unlocked","'2026-05-11T06:13:28.235879Z"
,6a01738800039959c57271fd,,0007b734d976475623b99a47d947180e8f6a5eda1d22b1d29f44b6e24f48d72f46d1331cd7f867b44853f749cd129a92f548732f668e1c2cfa8457f819fea8d63ef796abaa83c1c3fc436a199d00,,"'projects/from-group-to-game/logs/run.googleapis.com%2Fstderr",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"'2026-05-11T06:13:28.565261520Z","'from-group-to-game-backend","'us-central1","'from-group-to-game","'from-group-to-game-backend-00001-hk8","'from-group-to-game-backend",cloud_run_revision,,"'  File ""<frozen importlib._bootstrap>"", line 1371, in _find_and_load","'2026-05-11T06:13:28.235865Z"
,6a0173880003994b6257d916,,0007b734d976475623b99a47d947180e8f6a5eda1d22b1d29f44b6e24f48d72f46d1331cd7f867b44853f749cd129a92f548732f668e1c2cfa8457f819fea8d63ef796abaa83c1c3fc436a199d00,,"'projects/from-group-to-game/logs/run.googleapis.com%2Fstderr",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"'2026-05-11T06:13:28.565261520Z","'from-group-to-game-backend","'us-central1","'from-group-to-game","'from-group-to-game-backend-00001-hk8","'from-group-to-game-backend",cloud_run_revision,,"'  File ""<frozen importlib._bootstrap>"", line 1406, in _gcd_import","'2026-05-11T06:13:28.235851Z"
,6a017388000399474379d9a7,,0007b734d976475623b99a47d947180e8f6a5eda1d22b1d29f44b6e24f48d72f46d1331cd7f867b44853f749cd129a92f548732f668e1c2cfa8457f819fea8d63ef796abaa83c1c3fc436a199d00,,"'projects/from-group-to-game/logs/run.googleapis.com%2Fstderr",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"'2026-05-11T06:13:28.565261520Z","'from-group-to-game-backend","'us-central1","'from-group-to-game","'from-group-to-game-backend-00001-hk8","'from-group-to-game-backend",cloud_run_revision,,"           ~~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^","'2026-05-11T06:13:28.235847Z"
,6a0173880003994459d8e004,,0007b734d976475623b99a47d947180e8f6a5eda1d22b1d29f44b6e24f48d72f46d1331cd7f867b44853f749cd129a92f548732f668e1c2cfa8457f819fea8d63ef796abaa83c1c3fc436a199d00,,"'projects/from-group-to-game/logs/run.googleapis.com%2Fstderr",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"'2026-05-11T06:13:28.565261520Z","'from-group-to-game-backend","'us-central1","'from-group-to-game","'from-group-to-game-backend-00001-hk8","'from-group-to-game-backend",cloud_run_revision,,"'    return _bootstrap._gcd_import(name[level:], package, level)","'2026-05-11T06:13:28.235844Z"
,6a01738800039942f1f567cc,,0007b734d976475623b99a47d947180e8f6a5eda1d22b1d29f44b6e24f48d72f46d1331cd7f867b44853f749cd129a92f548732f668e1c2cfa8457f819fea8d63ef796abaa83c1c3fc436a199d00,,"'projects/from-group-to-game/logs/run.googleapis.com%2Fstderr",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"'2026-05-11T06:13:28.565261520Z","'from-group-to-game-backend","'us-central1","'from-group-to-game","'from-group-to-game-backend-00001-hk8","'from-group-to-game-backend",cloud_run_revision,,"'  File ""/layers/google.python.runtime/python/lib/python3.14/importlib/__init__.py"", line 88, in import_module","'2026-05-11T06:13:28.235842Z"
,6a017388000399344b485dfc,,0007b734d976475623b99a47d947180e8f6a5eda1d22b1d29f44b6e24f48d72f46d1331cd7f867b44853f749cd129a92f548732f668e1c2cfa8457f819fea8d63ef796abaa83c1c3fc436a199d00,,"'projects/from-group-to-game/logs/run.googleapis.com%2Fstderr",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"'2026-05-11T06:13:28.565261520Z","'from-group-to-game-backend","'us-central1","'from-group-to-game","'from-group-to-game-backend-00001-hk8","'from-group-to-game-backend",cloud_run_revision,,"'    module = importlib.import_module(module_str)","'2026-05-11T06:13:28.235828Z"
,6a0173880003993124c0409d,,0007b734d976475623b99a47d947180e8f6a5eda1d22b1d29f44b6e24f48d72f46d1331cd7f867b44853f749cd129a92f548732f668e1c2cfa8457f819fea8d63ef796abaa83c1c3fc436a199d00,,"'projects/from-group-to-game/logs/run.googleapis.com%2Fstderr",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"'2026-05-11T06:13:28.565261520Z","'from-group-to-game-backend","'us-central1","'from-group-to-game","'from-group-to-game-backend-00001-hk8","'from-group-to-game-backend",cloud_run_revision,,"'  File ""/layers/google.python.uv/uv-dependencies/.venv/lib/python3.14/site-packages/uvicorn/importer.py"", line 19, in import_from_string","'2026-05-11T06:13:28.235825Z"
,6a01738800039925d735fadb,,0007b734d976475623b99a47d947180e8f6a5eda1d22b1d29f44b6e24f48d72f46d1331cd7f867b44853f749cd129a92f548732f668e1c2cfa8457f819fea8d63ef796abaa83c1c3fc436a199d00,,"'projects/from-group-to-game/logs/run.googleapis.com%2Fstderr",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"'2026-05-11T06:13:28.565261520Z","'from-group-to-game-backend","'us-central1","'from-group-to-game","'from-group-to-game-backend-00001-hk8","'from-group-to-game-backend",cloud_run_revision,,"                      ~~~~~~~~~~~~~~~~~~^^^^^^^^^^","'2026-05-11T06:13:28.235813Z"
,6a017388000399224ebe064d,,0007b734d976475623b99a47d947180e8f6a5eda1d22b1d29f44b6e24f48d72f46d1331cd7f867b44853f749cd129a92f548732f668e1c2cfa8457f819fea8d63ef796abaa83c1c3fc436a199d00,,"'projects/from-group-to-game/logs/run.googleapis.com%2Fstderr",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"'2026-05-11T06:13:28.565261520Z","'from-group-to-game-backend","'us-central1","'from-group-to-game","'from-group-to-game-backend-00001-hk8","'from-group-to-game-backend",cloud_run_revision,,"'    self.loaded_app = import_from_string(self.app)","'2026-05-11T06:13:28.235810Z"
,6a0173880003991f031dc7aa,,0007b734d976475623b99a47d947180e8f6a5eda1d22b1d29f44b6e24f48d72f46d1331cd7f867b44853f749cd129a92f548732f668e1c2cfa8457f819fea8d63ef796abaa83c1c3fc436a199d00,,"'projects/from-group-to-game/logs/run.googleapis.com%2Fstderr",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"'2026-05-11T06:13:28.565261520Z","'from-group-to-game-backend","'us-central1","'from-group-to-game","'from-group-to-game-backend-00001-hk8","'from-group-to-game-backend",cloud_run_revision,,"'  File ""/layers/google.python.uv/uv-dependencies/.venv/lib/python3.14/site-packages/uvicorn/config.py"", line 441, in load","'2026-05-11T06:13:28.235807Z"
,6a0173880003991c34029f57,,0007b734d976475623b99a47d947180e8f6a5eda1d22b1d29f44b6e24f48d72f46d1331cd7f867b44853f749cd129a92f548732f668e1c2cfa8457f819fea8d63ef796abaa83c1c3fc436a199d00,,"'projects/from-group-to-game/logs/run.googleapis.com%2Fstderr",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"'2026-05-11T06:13:28.565261520Z","'from-group-to-game-backend","'us-central1","'from-group-to-game","'from-group-to-game-backend-00001-hk8","'from-group-to-game-backend",cloud_run_revision,,"    ~~~~~~~~~~~^^","'2026-05-11T06:13:28.235804Z"
,6a0173880003991995d1e671,,0007b734d976475623b99a47d947180e8f6a5eda1d22b1d29f44b6e24f48d72f46d1331cd7f867b44853f749cd129a92f548732f668e1c2cfa8457f819fea8d63ef796abaa83c1c3fc436a199d00,,"'projects/from-group-to-game/logs/run.googleapis.com%2Fstderr",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"'2026-05-11T06:13:28.565261520Z","'from-group-to-game-backend","'us-central1","'from-group-to-game","'from-group-to-game-backend-00001-hk8","'from-group-to-game-backend",cloud_run_revision,,"    config.load()","'2026-05-11T06:13:28.235801Z"
